survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone
1,3,1,0.5265151515151515,1,1,0.2795569312072024,0,Third,woman,False,Southampton,yes,False
1,1,1,0.26825068870523416,0,1,0.7896948709305057,1,First,woman,False,Cherbourg,yes,False
1,3,1,0.474862258953168,2,0,0.31667228504591743,2,Third,woman,False,Queenstown,yes,False
0,1,0,0.7761707988980716,0,0,0.3881789300562859,0,First,man,True,Southampton,no,True
0,1,0,0.647038567493113,0,1,1.0,0,First,man,True,Southampton,no,False
0,3,0,0.26825068870523416,2,0,0.245165640035549,0,Third,man,True,Southampton,no,False
1,1,1,0.474862258953168,1,0,1.0,0,First,woman,False,Southampton,yes,False
0,1,0,0.49207988980716255,1,0,0.9071128681315312,0,First,man,True,Southampton,no,False
1,1,1,0.6986914600550964,0,0,1.0,1,First,woman,False,Cherbourg,yes,True
1,3,0,0.7675619834710744,0,0,0.10964352234923165,0,Third,man,True,Southampton,yes,True
0,1,0,0.7675619834710744,0,0,0.4835211234034439,0,First,man,True,Southampton,no,True
1,2,0,0.027203856749311296,1,1,0.35412814671801524,0,Second,child,False,Southampton,yes,False
1,1,1,0.4059917355371901,3,2,1.0,0,First,woman,False,Southampton,yes,False
0,2,0,0.474862258953168,0,0,0.17706407335900762,0,Second,man,True,Southampton,no,True
0,2,0,0.612603305785124,0,0,0.17706407335900762,0,Second,man,True,Southampton,no,True
1,2,1,0.4059917355371901,0,0,0.17706407335900762,0,Second,woman,False,Southampton,yes,True
1,2,1,0.681473829201102,0,0,0.17706407335900762,0,Second,woman,False,Southampton,yes,True
1,3,1,0.474862258953168,1,0,0.2192870446984633,0,Third,woman,False,Southampton,yes,False
1,3,0,0.04442148760330579,1,1,0.21656298203140162,0,Third,child,False,Southampton,yes,False
0,3,0,0.7159090909090909,0,0,0.11798596426710795,0,Third,man,True,Southampton,no,True
0,3,0,0.3887741046831956,0,0,0.12564739051821885,0,Third,man,True,Southampton,no,True
0,1,0,0.474862258953168,0,0,0.4767109667357897,0,First,man,True,Southampton,no,True
0,3,0,0.2510330578512397,1,1,0.0984639691636106,1,Third,child,False,Cherbourg,no,False
0,3,0,0.42320936639118456,1,0,0.24244157736848734,0,Third,man,True,Southampton,no,False
1,1,1,0.3715564738292011,0,1,0.7491172334419552,0,First,woman,False,Southampton,yes,False
0,2,1,0.647038567493113,0,0,0.17706407335900762,0,Second,woman,False,Southampton,no,True
0,3,0,0.681473829201102,1,4,0.38000674205510093,0,Third,man,True,Southampton,no,False
0,2,0,0.49207988980716255,1,0,0.37756598190541374,1,Second,man,True,Cherbourg,no,False
0,3,1,0.7675619834710744,0,1,0.1968707330112129,1,Third,woman,False,Cherbourg,no,False
0,3,0,0.5953856749311295,0,0,0.09602320901392336,0,Third,man,True,Southampton,no,True
0,3,0,0.5092975206611571,0,0,0.09874727168098502,0,Third,man,True,Southampton,no,True
1,1,1,1.0,1,0,1.0,1,First,woman,False,Cherbourg,yes,False
1,3,1,0.474862258953168,0,0,0.0984639691636106,1,Third,woman,False,Cherbourg,yes,True
1,1,1,0.4059917355371901,0,0,0.9438877141368636,1,First,woman,False,Cherbourg,yes,True
1,1,0,0.42320936639118456,1,0,0.7551333258421609,1,First,man,True,Cherbourg,yes,False
0,3,0,0.30268595041322316,1,0,0.08847483136349552,0,Third,man,True,Southampton,no,False
0,3,0,0.31990358126721763,0,0,0.10964352234923165,0,Third,man,True,Southampton,no,True
0,1,0,0.3715564738292011,0,0,1.0,1,First,man,True,Cherbourg,no,True
0,3,1,0.04442148760330579,3,1,0.28704810354162197,0,Third,child,False,Southampton,no,False
1,1,1,0.474862258953168,1,0,1.0,1,First,woman,False,Cherbourg,yes,False
1,3,1,0.3715564738292011,0,0,0.09874727168098502,0,Third,woman,False,Southampton,yes,True
0,1,0,0.45764462809917356,0,2,1.0,1,First,man,True,Cherbourg,no,False
0,3,0,0.33712121212121215,0,0,0.05465150725792447,1,Third,man,True,Cherbourg,no,True
0,3,0,0.31990358126721763,0,0,0.10589793618202187,0,Third,man,True,Southampton,no,True
1,1,1,0.7159090909090909,0,0,1.0,1,First,woman,False,Cherbourg,yes,True
1,3,1,0.009986225895316805,0,2,0.21440688643042233,1,Third,child,False,Cherbourg,yes,False
0,3,0,0.543732782369146,0,0,0.1079409831823181,0,Third,man,True,Southampton,no,True
1,1,1,0.5953856749311295,1,0,0.7082562934360305,0,First,woman,False,Southampton,yes,False
0,2,0,0.30268595041322316,0,0,1.0,0,Second,man,True,Southampton,no,True
0,3,0,0.009986225895316805,5,2,0.6387926954259582,0,Third,child,False,Southampton,no,False
0,3,0,0.474862258953168,0,0,0.10527412583126473,2,Third,man,True,Queenstown,no,True
1,2,1,0.28546831955922863,0,0,0.16344376002369934,1,Second,woman,False,Cherbourg,yes,True
1,1,0,0.612603305785124,1,2,1.0,0,First,man,True,Southampton,yes,False
1,3,0,0.3543388429752066,0,0,0.10618123869939627,0,Third,man,True,Southampton,yes,True
0,3,0,0.474862258953168,2,0,0.1079409831823181,0,Third,man,True,Southampton,no,False
1,1,1,0.3887741046831956,1,0,1.0,1,First,woman,False,Cherbourg,yes,False
1,3,1,0.4059917355371901,0,2,0.22745923269964824,0,Third,woman,False,Southampton,yes,False
0,3,0,0.3715564738292011,0,0,0.10618123869939627,0,Third,man,True,Southampton,no,True
0,3,1,0.5265151515151515,0,0,0.10697666499817828,0,Third,woman,False,Southampton,no,True
0,2,0,0.7847796143250689,0,0,0.35412814671801524,0,Second,man,True,Southampton,no,True
0,2,0,0.3887741046831956,0,0,0.14301329002073693,0,Second,man,True,Southampton,no,True
1,2,1,0.474862258953168,0,0,0.1722969636916497,0,Second,woman,False,Southampton,yes,True
1,3,0,0.6642561983471075,0,0,0.1079409831823181,0,Third,man,True,Southampton,yes,True
0,3,0,0.4404269972451791,0,0,0.10964352234923165,0,Third,man,True,Southampton,no,True
0,3,1,0.3543388429752066,1,0,0.13381957851940382,0,Third,woman,False,Southampton,no,False
0,3,0,0.474862258953168,1,0,0.2158819663646362,0,Third,man,True,Southampton,no,False
0,3,1,0.33712121212121215,0,0,0.11798596426710795,0,Third,woman,False,Southampton,no,True
0,2,0,0.578168044077135,1,0,0.28602658004147385,0,Second,man,True,Southampton,no,False
0,3,0,0.8708677685950413,0,0,0.10555742834863915,0,Third,man,True,Southampton,no,True
1,2,0,0.04442148760330579,1,1,0.2553808750370302,0,Second,child,False,Southampton,yes,False
0,3,0,0.3543388429752066,0,0,0.10589793618202187,0,Third,man,True,Southampton,no,True
0,3,0,0.474862258953168,0,0,0.09341219494754475,2,Third,man,True,Queenstown,no,True
1,1,1,0.5609504132231405,1,0,1.0,2,First,woman,False,Queenstown,yes,False
1,3,0,0.7503443526170799,0,0,0.1079409831823181,0,Third,man,True,Southampton,yes,True
0,3,1,0.474862258953168,0,0,0.10964352234923165,0,Third,woman,False,Southampton,no,True
1,2,1,0.578168044077135,1,1,0.44266018339751906,0,Second,woman,False,Southampton,yes,False
1,2,1,0.30268595041322316,0,2,0.17706407335900762,0,Second,woman,False,Southampton,yes,False
0,3,1,0.16494490358126723,0,2,0.3289305670476949,0,Third,child,False,Southampton,no,False
0,3,0,0.3543388429752066,0,0,0.1053299691159395,2,Third,man,True,Queenstown,no,True
0,3,0,0.49207988980716255,0,0,0.10725996751555268,0,Third,man,True,Southampton,no,True
0,3,1,0.474862258953168,1,1,0.1961325120284392,0,Third,woman,False,Southampton,no,False
0,3,0,0.30268595041322316,1,1,0.2753005832899185,0,Third,man,True,Southampton,no,False
1,2,1,0.474862258953168,1,0,0.35412814671801524,0,Second,woman,False,Southampton,yes,False
1,2,1,0.31990358126721763,0,0,0.35412814671801524,0,Second,woman,False,Southampton,yes,True
1,3,0,0.543732782369146,0,0,0.10964352234923165,0,Third,man,True,Southampton,yes,True
1,1,0,0.474862258953168,0,0,0.3616193190524348,0,First,man,True,Southampton,yes,True
1,2,1,0.7159090909090909,1,0,0.35412814671801524,0,Second,woman,False,Southampton,yes,False
0,3,0,0.28546831955922863,0,0,0.09704473251407147,0,Third,man,True,Southampton,no,True
0,1,0,0.8536501377410468,1,0,0.7613755154437327,0,First,man,True,Southampton,no,False
1,1,1,0.23381542699724517,1,2,1.0,0,First,child,False,Southampton,yes,False
0,3,1,0.3543388429752066,2,2,0.46819827090122207,0,Third,woman,False,Southampton,no,False
1,2,1,0.4059917355371901,2,3,0.2553808750370302,0,Second,woman,False,Southampton,yes,False
0,1,0,1.0,1,4,1.0,0,First,man,True,Southampton,no,False
0,2,0,0.5265151515151515,0,0,0.14301329002073693,0,Second,man,True,Southampton,no,True
1,2,1,0.7675619834710744,1,1,0.3575332250518423,0,Second,woman,False,Southampton,yes,False
0,3,0,0.33712121212121215,0,0,0.12939297668542865,0,Third,man,True,Southampton,no,True
0,3,0,0.42320936639118456,1,0,0.10589793618202187,0,Third,man,True,Southampton,no,False
1,2,1,0.474862258953168,0,0,0.17706407335900762,0,Second,woman,False,Southampton,yes,True
1,3,0,0.474862258953168,0,0,0.11049479193268841,0,Third,man,True,Southampton,yes,True
1,1,0,0.061639118457300274,0,2,1.0,0,First,child,False,Southampton,yes,False
1,2,1,0.2165977961432507,0,1,0.2655961100385114,0,Second,child,False,Southampton,yes,False
1,1,0,0.578168044077135,0,0,0.3616193190524348,0,First,man,True,Southampton,yes,True
1,3,1,0.07885674931129477,2,1,0.2623040803053674,1,Third,child,False,Cherbourg,yes,False
1,1,0,0.8880853994490359,0,0,0.41541955672690245,0,First,man,True,Southampton,yes,True
0,2,0,0.612603305785124,1,2,0.3779636950548047,0,Second,man,True,Southampton,no,False
0,3,0,0.474862258953168,1,0,0.2719527102720998,0,Third,man,True,Southampton,no,False
0,1,0,0.5092975206611571,0,0,0.3779636950548047,1,First,man,True,Cherbourg,no,True
1,1,0,0.8364325068870524,1,0,1.0,1,First,man,True,Cherbourg,yes,False
1,3,0,0.49207988980716255,0,0,0.1075432700329271,1,Third,man,True,Cherbourg,yes,True
0,1,0,1.0,0,0,0.3616193190524348,0,First,man,True,Southampton,no,True
1,1,1,0.474862258953168,1,0,0.7063835003524255,0,First,woman,False,Southampton,yes,False
1,2,1,0.8536501377410468,0,0,0.14301329002073693,0,Second,woman,False,Southampton,yes,True
1,1,0,0.8192148760330579,0,0,0.3616193190524348,0,First,man,True,Southampton,yes,True
0,3,0,0.578168044077135,0,0,0.10964352234923165,0,Third,man,True,Southampton,no,True
0,1,0,0.8019972451790633,0,0,0.5243820634093687,0,First,man,True,Southampton,no,True
0,2,0,0.8192148760330579,0,0,0.17706407335900762,0,Second,man,True,Southampton,no,True
0,3,0,0.647038567493113,0,0,0.09602320901392336,0,Third,man,True,Southampton,no,True
0,1,0,0.9569559228650137,0,0,0.3616193190524348,0,First,man,True,Southampton,no,True
0,3,0,0.474862258953168,0,0,0.10521692051525644,2,Third,man,True,Queenstown,no,True
1,3,1,0.005681818181818182,2,1,0.2623040803053674,1,Third,child,False,Cherbourg,yes,False
0,3,0,0.647038567493113,0,0,0.11798596426710795,0,Third,man,True,Southampton,no,True
1,2,1,0.5609504132231405,1,2,0.3779636950548047,0,Second,woman,False,Southampton,yes,False
1,2,1,0.3887741046831956,0,0,0.18784727542657118,1,Second,woman,False,Cherbourg,yes,True
0,3,1,0.3715564738292011,0,0,0.1339898324360952,0,Third,woman,False,Southampton,no,True
0,1,0,0.474862258953168,0,0,0.7082562934360305,0,First,man,True,Southampton,no,True
0,3,0,0.49207988980716255,1,0,0.09596600369791507,0,Third,man,True,Southampton,no,False
0,3,0,0.3715564738292011,0,0,0.1024356525321865,0,Third,man,True,Southampton,no,True
1,3,1,0.027203856749311296,0,1,0.16735960010760045,0,Third,child,False,Southampton,yes,False
0,3,0,0.14772727272727273,5,2,0.6387926954259582,0,Third,child,False,Southampton,no,False
0,3,0,0.8536501377410468,0,0,0.10964352234923165,0,Third,man,True,Southampton,no,True
1,3,1,1.0,0,0,0.1305847541022681,0,Third,woman,False,Southampton,yes,True
1,1,0,0.42320936639118456,1,0,1.0,1,First,man,True,Cherbourg,yes,False
1,1,1,0.5953856749311295,1,0,1.0,0,First,woman,False,Southampton,yes,False
0,1,0,0.9913911845730028,0,0,0.40452330605865583,1,First,man,True,Cherbourg,no,True
1,3,0,0.14772727272727273,1,1,0.21656298203140162,0,Third,child,False,Southampton,yes,False
0,3,0,0.3543388429752066,0,0,0.09874727168098502,0,Third,man,True,Southampton,no,True
0,1,0,0.9397382920110193,0,0,0.41541955672690245,0,First,man,True,Southampton,no,True
0,1,0,1.0,0,0,0.674262715413768,1,First,man,True,Cherbourg,no,True
0,3,0,0.474862258953168,0,0,0.19692657629588767,1,Third,man,True,Cherbourg,no,True
1,1,1,0.9225206611570248,1,0,1.0,1,First,woman,False,Cherbourg,yes,False
0,3,0,0.474862258953168,0,0,0.205666731363155,0,Third,man,True,Southampton,no,True
0,1,1,0.42320936639118456,1,2,1.0,0,First,woman,False,Southampton,no,False
0,3,0,0.4059917355371901,0,0,0.10618123869939627,0,Third,man,True,Southampton,no,True
0,3,1,0.3543388429752066,0,0,0.10555742834863915,2,Third,woman,False,Queenstown,no,True
0,3,1,0.474862258953168,0,0,0.10391209449773392,2,Third,woman,False,Queenstown,no,True
0,3,1,0.6298209366391184,0,0,0.1305847541022681,0,Third,woman,False,Southampton,no,True
1,1,1,0.26825068870523416,0,0,1.0,0,First,woman,False,Southampton,yes,True
0,1,0,0.30268595041322316,1,0,1.0,1,First,man,True,Cherbourg,no,False
1,2,1,0.5609504132231405,0,2,0.35412814671801524,0,Second,woman,False,Southampton,yes,False
0,3,0,0.474862258953168,0,0,0.3067975578778189,0,Third,man,True,Southampton,no,True
1,3,0,0.4404269972451791,0,0,0.7694904981289095,0,Third,man,True,Southampton,yes,True
1,3,0,0.49207988980716255,0,0,0.10555742834863915,2,Third,man,True,Queenstown,yes,True
1,1,0,0.612603305785124,0,0,0.35804398680191635,0,First,man,True,Southampton,yes,True
1,1,1,0.9225206611570248,1,0,0.8090466121173117,1,First,woman,False,Cherbourg,yes,False
0,3,0,0.4059917355371901,0,0,0.10209514469880379,0,Third,man,True,Southampton,no,True
0,1,0,0.8019972451790633,0,0,0.46337395591785585,0,First,man,True,Southampton,no,True
1,2,1,0.578168044077135,0,0,0.14301329002073693,0,Second,woman,False,Southampton,yes,True
0,3,0,0.474862258953168,0,0,0.3289305670476949,2,Third,man,True,Queenstown,no,True
1,2,1,0.612603305785124,1,0,0.35412814671801524,0,Second,woman,False,Southampton,yes,False
0,3,0,0.543732782369146,0,0,0.1075432700329271,0,Third,man,True,Southampton,no,True
1,1,1,0.5092975206611571,0,0,1.0,0,First,woman,False,Southampton,yes,True
1,1,1,0.7503443526170799,0,1,0.7896948709305057,1,First,woman,False,Cherbourg,yes,False
0,3,0,0.474862258953168,0,0,0.0984639691636106,1,Third,man,True,Cherbourg,no,True
0,3,0,0.6900826446280992,0,0,0.10555742834863915,2,Third,man,True,Queenstown,no,True
0,1,0,0.474862258953168,0,0,1.0,0,First,man,True,Southampton,no,True
0,3,0,0.6642561983471075,0,0,0.1079409831823181,0,Third,man,True,Southampton,no,True
0,2,0,0.3887741046831956,2,1,0.1566336033560452,0,Second,man,True,Southampton,no,False
1,2,1,0.027203856749311296,1,1,0.35412814671801524,0,Second,child,False,Southampton,yes,False
0,3,0,0.28546831955922863,1,1,0.0984639691636106,1,Third,man,True,Cherbourg,no,False
1,3,1,0.474862258953168,0,2,0.3045270516448231,1,Third,woman,False,Cherbourg,yes,False
0,3,1,0.5092975206611571,0,0,0.11798596426710795,0,Third,woman,False,Southampton,no,True
1,2,1,0.11329201101928374,0,2,0.3575332250518423,0,Second,child,False,Southampton,yes,False
0,1,0,0.7675619834710744,0,0,0.3616193190524348,0,First,man,True,Southampton,no,True
1,1,1,0.5092975206611571,0,0,1.0,1,First,woman,False,Cherbourg,yes,True
0,3,0,0.474862258953168,0,0,0.19749454336197003,0,Third,man,True,Southampton,no,True
1,1,1,0.3715564738292011,0,2,0.6742055100977598,1,First,woman,False,Cherbourg,yes,False
1,1,1,0.612603305785124,0,2,0.9670422468068878,0,First,woman,False,Southampton,yes,False
0,3,1,0.14772727272727273,4,2,0.4259752995617664,0,Third,child,False,Southampton,no,False
0,3,1,0.1821625344352617,4,2,0.4259752995617664,0,Third,child,False,Southampton,no,False
1,2,0,0.543732782369146,1,0,0.35412814671801524,0,Second,man,True,Southampton,yes,False
0,1,0,0.8536501377410468,1,0,1.0,1,First,man,True,Cherbourg,no,False
0,1,0,1.0,0,0,0.35412814671801524,0,First,man,True,Southampton,no,True
1,2,1,0.31990358126721763,1,0,0.35412814671801524,0,Second,woman,False,Southampton,yes,False
1,2,0,0.474862258953168,0,0,0.188811593610711,1,Second,man,True,Cherbourg,yes,True
0,3,0,0.5609504132231405,1,1,0.2795569312072024,0,Third,man,True,Southampton,no,False
1,2,0,0.13050964187327824,1,1,0.5005465150725792,0,Second,child,False,Southampton,yes,False
1,1,0,0.28546831955922863,0,2,1.0,1,First,man,True,Cherbourg,yes,False
0,2,0,0.45764462809917356,0,0,0.35412814671801524,0,Second,man,True,Southampton,no,True
0,3,0,0.474862258953168,0,0,0.10663615716479558,2,Third,man,True,Queenstown,no,True
1,3,0,0.3715564738292011,0,0,0.0984067638476023,1,Third,man,True,Cherbourg,yes,True
1,3,1,0.3715564738292011,0,0,0.10589793618202187,0,Third,woman,False,Southampton,yes,True
1,1,1,0.8192148760330579,1,0,0.5393644080782078,1,First,woman,False,Cherbourg,yes,False
0,1,0,0.474862258953168,0,0,1.0,1,First,man,True,Cherbourg,no,True
1,1,1,0.6642561983471075,1,1,1.0,0,First,woman,False,Southampton,yes,False
1,3,1,0.612603305785124,1,0,0.236993452034364,0,Third,woman,False,Southampton,yes,False
0,3,0,0.681473829201102,0,0,0.1075432700329271,0,Third,man,True,Southampton,no,True
0,2,0,0.474862258953168,0,0,0.18387423002666176,0,Second,man,True,Southampton,no,True
0,3,0,0.4059917355371901,2,0,0.3289305670476949,0,Third,man,True,Southampton,no,False
0,3,0,0.31990358126721763,0,0,0.1075432700329271,0,Third,man,True,Southampton,no,True
0,3,1,0.49207988980716255,0,4,0.28704810354162197,0,Third,woman,False,Southampton,no,False
1,3,0,0.543732782369146,0,0,0.10697666499817828,0,Third,man,True,Southampton,yes,True
1,2,0,1.0,0,0,0.14301329002073693,0,Second,man,True,Southampton,yes,True
1,1,1,0.9053030303030303,2,0,0.7011628342510019,0,First,woman,False,Southampton,yes,False
1,1,0,0.612603305785124,0,0,0.35940601813544715,0,First,man,True,Southampton,yes,True
0,3,0,0.26825068870523416,0,0,0.10964352234923165,0,Third,man,True,Southampton,no,True
0,3,0,0.31990358126721763,0,0,0.19749454336197003,0,Third,man,True,Southampton,no,True
1,2,1,0.578168044077135,0,0,0.17706407335900762,0,Second,woman,False,Southampton,yes,True
1,1,1,0.6642561983471075,1,0,0.7613755154437327,0,First,woman,False,Southampton,yes,False
0,3,1,0.474862258953168,1,0,0.19692657629588767,1,Third,woman,False,Cherbourg,no,False
1,3,0,0.543732782369146,0,0,0.1079409831823181,0,Third,man,True,Southampton,yes,True
1,2,1,0.42320936639118456,1,1,0.40860940005924834,0,Second,woman,False,Southampton,yes,False
1,1,1,0.6642561983471075,1,1,1.0,1,First,woman,False,Cherbourg,yes,False
0,2,0,0.9225206611570248,0,0,0.35412814671801524,0,Second,man,True,Southampton,no,True
0,1,0,0.612603305785124,0,0,0.5465150725792447,1,First,man,True,Cherbourg,no,True
0,3,0,0.474862258953168,0,0,0.11866697993387337,1,Third,man,True,Cherbourg,no,True
1,1,1,0.30268595041322316,0,2,1.0,0,First,woman,False,Southampton,yes,False
0,2,0,0.8019972451790633,0,0,0.20430470002962417,0,Second,man,True,Southampton,no,True
1,1,0,1.0,1,1,1.0,1,First,man,True,Cherbourg,yes,False
0,3,0,0.5953856749311295,0,0,0.09704473251407147,0,Third,man,True,Southampton,no,True
1,1,1,0.8880853994490359,1,0,1.0,1,First,woman,False,Cherbourg,yes,False
0,3,0,0.8019972451790633,0,0,0.09874727168098502,0,Third,man,True,Southampton,no,True
0,3,1,0.474862258953168,0,2,0.10555742834863915,2,Third,woman,False,Queenstown,no,False
0,2,0,0.6298209366391184,1,0,0.35412814671801524,0,Second,man,True,Southampton,no,False
0,3,0,0.612603305785124,1,1,0.3289305670476949,0,Third,man,True,Southampton,no,False
1,2,1,0.474862258953168,0,0,0.44947034006517317,0,Second,woman,False,Southampton,yes,True
0,3,0,0.8364325068870524,0,0,0.0,0,Third,man,True,Southampton,no,True
1,1,0,0.8364325068870524,1,0,0.775393541928432,1,First,man,True,Cherbourg,yes,False
1,2,1,0.4059917355371901,2,1,0.3677484600533235,0,Second,woman,False,Southampton,yes,False
0,1,0,0.474862258953168,0,0,0.5775012854170709,0,First,man,True,Southampton,no,True
0,3,0,0.7503443526170799,0,0,0.10964352234923165,0,Third,man,True,Southampton,no,True
1,1,0,0.5953856749311295,0,0,0.3616193190524348,1,First,man,True,Cherbourg,yes,True
0,3,0,0.612603305785124,1,0,0.21179587236404374,0,Third,man,True,Southampton,no,False
0,3,0,0.5092975206611571,0,0,0.1075432700329271,0,Third,man,True,Southampton,no,True
1,1,0,0.45764462809917356,0,0,0.41541955672690245,0,First,man,True,Southampton,yes,True
1,2,1,0.3715564738292011,1,2,0.56632173223145,1,Second,woman,False,Cherbourg,yes,False
1,1,1,0.681473829201102,0,0,1.0,0,First,woman,False,Southampton,yes,True
0,3,1,0.6642561983471075,1,5,0.4259752995617664,0,Third,woman,False,Southampton,no,False
0,3,0,0.474862258953168,0,0,0.09602320901392336,0,Third,man,True,Southampton,no,True
1,2,1,0.4059917355371901,1,2,0.8853203667950381,0,Second,woman,False,Southampton,yes,False
0,3,0,0.578168044077135,1,1,0.1961325120284392,0,Third,man,True,Southampton,no,False
0,3,1,0.4404269972451791,1,0,0.2192870446984633,0,Third,woman,False,Southampton,no,False
1,2,1,0.061639118457300274,2,1,0.5311922200770228,0,Second,child,False,Southampton,yes,False
0,2,0,0.4404269972451791,0,0,0.14301329002073693,0,Second,man,True,Southampton,no,True
0,3,0,0.45764462809917356,1,0,0.1968707330112129,1,Third,man,True,Cherbourg,no,False
1,1,0,0.7159090909090909,1,0,0.7158046710864583,0,First,man,True,Southampton,yes,False
1,3,0,0.33712121212121215,1,1,0.21440688643042233,1,Third,man,True,Cherbourg,yes,False
0,3,0,0.3543388429752066,0,0,0.10697666499817828,0,Third,man,True,Southampton,no,True
0,3,0,0.3543388429752066,0,0,0.2192870446984633,0,Third,man,True,Southampton,no,True
0,1,0,1.0,0,0,0.44021942324783175,0,First,man,True,Southampton,no,True
0,2,0,0.9741735537190083,0,0,0.16821086969105722,2,Second,man,True,Queenstown,no,True
1,1,1,0.3543388429752066,0,0,1.0,0,First,woman,False,Southampton,yes,True
0,3,0,0.4404269972451791,0,0,0.1075432700329271,0,Third,man,True,Southampton,no,True
0,3,0,0.474862258953168,0,0,0.1053299691159395,2,Third,man,True,Queenstown,no,True
1,1,0,1.0,0,0,0.40860940005924834,0,First,man,True,Southampton,yes,True
0,3,0,0.8708677685950413,0,0,0.09608041432993165,0,Third,man,True,Southampton,no,True
1,1,0,0.543732782369146,0,0,0.41541955672690245,1,First,man,True,Cherbourg,yes,True
0,1,0,0.474862258953168,0,0,0.0,0,First,man,True,Southampton,no,True
0,3,1,0.14772727272727273,3,2,0.38000674205510093,0,Third,child,False,Southampton,no,False
0,2,0,0.5265151515151515,1,1,0.3575332250518423,0,Second,man,True,Southampton,no,False
0,3,1,0.6986914600550964,0,5,0.5405561854950472,0,Third,woman,False,Southampton,no,False
0,3,0,0.474862258953168,1,0,0.2192870446984633,0,Third,man,True,Southampton,no,False
0,3,1,0.027203856749311296,3,2,0.38000674205510093,0,Third,child,False,Southampton,no,False
1,3,0,0.474862258953168,0,0,0.7694904981289095,0,Third,man,True,Southampton,yes,True
1,1,0,0.8192148760330579,1,0,1.0,1,First,man,True,Cherbourg,yes,False
1,1,0,0.9569559228650137,0,0,0.4835211234034439,1,First,man,True,Cherbourg,yes,True
0,3,0,0.474862258953168,0,0,0.1028333656815775,0,Third,man,True,Southampton,no,True
1,3,1,0.3887741046831956,0,0,0.1028333656815775,0,Third,woman,False,Southampton,yes,True
1,2,1,0.30268595041322316,0,1,0.3132672067120904,0,Second,woman,False,Southampton,yes,False
0,3,0,0.3543388429752066,0,0,0.11486418845065528,0,Third,man,True,Southampton,no,True
1,3,1,0.474862258953168,0,0,0.10663615716479558,2,Third,woman,False,Queenstown,yes,True
0,3,1,0.30268595041322316,0,0,0.09193711501333088,2,Third,woman,False,Queenstown,no,True
0,2,0,0.4059917355371901,2,0,1.0,0,Second,man,True,Southampton,no,False
0,3,1,0.543732782369146,1,1,0.2111148566972783,2,Third,woman,False,Queenstown,no,False
0,2,0,0.3887741046831956,0,0,0.17706407335900762,0,Second,man,True,Southampton,no,True
0,1,0,0.9913911845730028,0,2,1.0,1,First,man,True,Cherbourg,no,False
1,1,0,0.8536501377410468,2,0,1.0,0,First,man,True,Southampton,yes,False
0,3,0,0.681473829201102,0,0,0.0984067638476023,1,Third,man,True,Cherbourg,no,True
0,1,0,0.8019972451790633,0,0,0.3485097674672005,0,First,man,True,Southampton,no,True
0,3,0,0.612603305785124,0,0,0.10209514469880379,0,Third,man,True,Southampton,no,True
1,3,0,0.33712121212121215,1,0,0.1079409831823181,0,Third,man,True,Southampton,yes,False
0,2,0,0.543732782369146,2,0,1.0,0,Second,man,True,Southampton,no,False
0,3,0,0.474862258953168,0,0,0.10589793618202187,0,Third,man,True,Southampton,no,True
0,3,0,0.7331267217630855,0,0,0.10964352234923165,0,Third,man,True,Southampton,no,True
1,1,1,0.474862258953168,1,0,0.7082562934360305,0,First,woman,False,Southampton,yes,False
1,2,1,0.681473829201102,1,1,0.5311922200770228,0,Second,woman,False,Southampton,yes,False
0,1,0,0.5265151515151515,1,0,0.7082562934360305,0,First,man,True,Southampton,no,False
0,2,0,1.0,0,0,0.14301329002073693,0,Second,man,True,Southampton,no,True
1,2,0,0.5265151515151515,0,0,0.17706407335900762,0,Second,man,True,Southampton,yes,True
0,3,0,0.30268595041322316,0,0,0.10589793618202187,0,Third,man,True,Southampton,no,True
0,3,0,0.41460055096418735,0,0,0.10964352234923165,0,Third,man,True,Southampton,no,True
1,3,1,0.30268595041322316,0,0,0.13404703775210347,0,Third,woman,False,Southampton,yes,True
0,3,1,0.7331267217630855,1,6,0.6387926954259582,0,Third,woman,False,Southampton,no,False
1,1,0,0.612603305785124,0,1,1.0,1,First,man,True,Cherbourg,yes,False
0,3,1,0.474862258953168,0,0,0.11083529976607111,2,Third,woman,False,Queenstown,no,True
1,1,0,0.45764462809917356,0,0,1.0,1,First,man,True,Cherbourg,yes,True
0,3,0,0.33712121212121215,0,0,0.12564739051821885,0,Third,man,True,Southampton,no,True
0,3,0,0.23381542699724517,5,2,0.6387926954259582,0,Third,child,False,Southampton,no,False
0,2,0,1.0,1,1,0.5311922200770228,0,Second,man,True,Southampton,no,False
0,2,0,0.42320936639118456,1,2,0.56632173223145,1,Second,man,True,Cherbourg,no,False
0,3,0,0.23381542699724517,4,1,0.5405561854950472,0,Third,child,False,Southampton,no,False
0,3,0,0.31990358126721763,0,0,0.13852948287075342,0,Third,man,True,Southampton,no,True
0,3,0,0.30268595041322316,0,0,0.10618123869939627,0,Third,man,True,Southampton,no,True
1,1,1,0.2510330578512397,0,1,1.0,0,First,child,False,Southampton,yes,False
1,1,0,0.5265151515151515,1,0,0.7763578601125718,0,First,man,True,Southampton,yes,False
1,3,1,0.061639118457300274,0,1,0.18273965792583058,1,Third,child,False,Cherbourg,yes,False
